Index,J2000_NAME,OCARS_NAME,DEC,RA,DEC_deg,RA_deg,INDEX_NEW_TABLE,RA_ERR_sec,DEC_ERR_arcsec,RA_ERR_deg,DEC_ERR_deg,SKY_PA_ERR_deg,RA_DEC_CORRELATION,SEMIMAJOR_AXIS_OF_ERROR_ELLIPSE_mas,CATALOG_CODE,EPOCH_YEAR,GAL_LON_deg,GAL_LAT_deg,Z_FROM_NED_OR_LITERATURE,Z,Z_FLAG,Z_SIMBAD,Z_SIMBAD_FLAG,Z_SDSS,OPTICAL_OR_NIR_MAGNITUDE,BAND,OBJECT_PRIMARY_TYPE,OTHER_ID_AND_NOTES,J2000,frequencies,pa,pa_err,flag180,separation,sys_err,tot_err
3996,J0955-1845,0952-185,-18:45:31.8654455,09:55:14.68076133,-18.758851512638888,148.81116983887495,6450.0,1.408e-05,0.0004832,5.866666666666666e-08,1.3422222222222222e-07,1.452633574704801e-07,-0.5166,0.4956,1.0,2015.0,255.113,27.327,NED (fiducial),2.9137,,2.9137,,,18.3,R,AB,"ICRF J095514.6-184531 S/X; PMN J0955-1845
",J0955-1845,"2,8",158,3,,5.0,4.225352112676056,5.182045973946585
4003,J0956-0957,,-09:57:19.205,09:56:28.2147,-9.955334722222222,149.11756124999997,,,,,,,,,,,,,,,,,,,,,,,J0956-0957,5,140,5,,62.4,4.225352112676056,6.546266147667387
4007,J0957-1350,0954-135,-13:50:01.1762880,09:57:18.18306719,-13.83366008,149.3257627799583,6468.0,5.28e-06,0.0001809,2.2e-08,5.025e-08,5.4602123444065127e-08,-0.3105,0.1828,1.0,2015.0,251.526,31.163,NED (fiducial),1.323,,1.323,,,17.4,R,AQ,"ICRF J095718.1-135001 S/X; CGRaBS J0957-1350
",J0957-1350,"2,5,8",-23,2,,4.9,21.285211267605632,21.378966736178008
4015,J0958-2655,0956-266,-26:55:35.9552427,09:58:24.59498715,-26.926654234083333,149.602479113125,6480.0,1.194e-05,0.0003802,4.974999999999999e-08,1.0561111111111113e-07,1.1454781338977045e-07,-0.4578,0.3882,1.0,2015.0,261.781,21.802,NED (fiducial),0.0086,,0.0083,,,10.5,R,G ,"ICRF J095824.5-265535 S/X; NGC 3078
",J0958-2655,"2,8",125,7,,6.3,4.225352112676056,8.17640510714189
4017,J0958-4110,0956-409,-41:10:33.1738734,09:58:38.29585947,-41.1758816315,149.65956608112498,6487.0,3.279e-05,0.0010518,1.36625e-07,2.921666666666667e-07,3.09736531919368e-07,0.1613,1.0537,1.0,2015.0,271.289,10.843,NED (fiducial),2.934,,2.934,,,18.4,R,AQ,"ICRF J095838.2-411033 S/X; AT20G J095838-411033
",J0958-4110,8,-65,5,,3.1,4.014084507042253,6.411932191600021
4024,J0959-1034,,-10:34:37.505,09:59:47.5241,-10.577084722222224,149.9480170833333,,,,,,,,,,,,,,,,,,,,,,,J0959-1034,"5,8",138,4,,5.2,4.225352112676056,5.818384696468256
4028,J1000-3139,0958-314,-31:39:52.3709021,10:00:40.83655185,-31.664547472805555,150.170152299375,6506.0,1.322e-05,0.0004438,5.508333333333333e-08,1.2327777777777777e-07,1.3189186820955857e-07,-0.0218,0.4438,1.0,2015.0,265.446,18.507,NED (fiducial),0.0088,,0.0083,,,10.6,R,AR,"ICRF J100040.8-313952 S/X; NGC 3100
",J1000-3139,8,-171,5,,3.6,7.447183098591549,8.969979715916175
4036,J1001-3058,0959-307,-30:58:36.6853600,10:01:38.95751800,-30.976857044444444,150.41232299166666,6513.0,3.4e-05,0.00108,1.4166666666666665e-07,3e-07,3.236555190201809e-07,-0.009,1.08,39.0,2015.0,265.153,19.17,LITERATURE,,,,,,18.0,R,V ,"PKS 0959-307;; z from milliquas (http://quasars.org/milliquas.htm)
",J1001-3058,8,-22,5,,26.5,21.285211267605632,21.86458823546892
4037,J1001-4438,0959-443,-44:38:00.6016759,10:01:59.90825993,-44.633500465527774,150.4996177497083,6519.0,4.953e-05,0.0008822,2.06375e-07,2.450555555555556e-07,2.856920973460487e-07,-0.6226,0.9548,1.0,2015.0,273.933,8.489,NED (fiducial),0.837,,0.837,,,16.2,R,AQ,"ICRF J100159.9-443800 S/X; PKS 0959-443;; 1979ApJ...229...73W give z=0.021015
",J1001-4438,8,40,5,,5.1,0.0,5.0
4041,J1002-2730,1000-272,-27:30:30.3061000,10:02:22.93539800,-27.50841836111111,150.59556415833333,6523.0,4.733e-05,0.00145,1.972083333333333e-07,4.0277777777777773e-07,4.391176804672785e-07,-0.138,1.4532,39.0,2015.0,262.911,21.936,LITERATURE,,a,,,,16.4,R,V ,"PMN J1002-2730; GALEXASC J100222.95-273030.0;; z from milliquas (http://quasars.org/milliquas.htm)
",J1002-2730,8,93,5,,1.1,0.0,5.0
4066,J1006-2159,1004-217,-21:59:20.4102018,10:06:46.41368347,-21.989002833833336,151.69339034779165,6571.0,4.8e-06,0.0001095,2e-08,3.041666666666667e-08,3.5624358138324944e-08,-0.1454,0.1102,1.0,2015.0,259.801,26.777,NED (fiducial),0.331,,0.33,,,16.3,R,A1,"ICRF J100646.4-215920 S/X DEF; PKS 1004-217
",J1006-2159,"2,5,8,15",52,3,,2.4,0.0,3.0
4075,J1007-1247,1004-125,-12:47:45.9943517,10:07:15.22772619,-12.796109542138888,151.813448859125,6577.0,6.07e-06,0.0002114,2.5291666666666663e-08,5.8722222222222216e-08,6.369135918366958e-08,-0.1705,0.2121,1.0,2015.0,252.676,33.611,NED (fiducial),2.123,,1.5786,,,18.1,R,AQ,"ICRF J100715.2-124745 S/X; PKS 1004-125;; NED z from 2013AJ....146...10T, http://iopscience.iop.org/1538-3881/146/1/10/suppdata/aj474840t1_mrt.txt; SIMBAD z=1.5786 (absorption) from the main text of the same paper
",J1007-1247,"2,8",15,3,,6.0,21.285211267605632,21.495586028452585
4076,J1007-3333,1005-333,-33:33:06.7169760,10:07:31.38745248,-33.55186582666666,151.880781052,6584.0,6.99e-06,0.00022,2.9125e-08,6.111111111111111e-08,6.575496560942394e-08,-0.2753,0.2215,1.0,2015.0,267.872,17.935,NED (fiducial),1.837,,1.837,,,19.8,R,AL,"ICRF J100731.3-333306 S/X; PKS 1005-333
",J1007-3333,"2,8",36,3,,4.0,0.0,3.0
4080,J1008-0933,1006-093,-09:33:23.3622937,10:08:43.86535937,-9.55648952602778,152.1827723307083,6601.0,1.021e-05,0.0003424,4.254166666666668e-08,9.51111111111111e-08,1.0395207653286357e-07,0.0015,0.3424,1.0,2015.0,250.183,36.15,NED (fiducial),1.2255,,1.2255,,,17.7,R,AQ,"ICRF J100843.8-093323 S/X; AT20G J100843-093322; GALEXASC J100843.88-093323.2
",J1008-0933,"2,8",-3,2,,8.0,21.285211267605632,21.378966736178008
4082,J1008-2139,1006-214,-21:39:13.8078700,10:08:34.30399200,-21.65383551944444,152.14293329999998,6596.0,3.4e-05,0.00107,1.4166666666666665e-07,2.9722222222222224e-07,3.250812938453108e-07,-0.026,1.0701,39.0,2015.0,259.908,27.303,NED (fiducial),0.246,,,,,17.0,R,G ,"PKS B1006-214
",J1008-2139,"5,8",97,4,,13.8,0.0,4.0
4099,J1011-0423,1009-041,-04:23:27.7072205,10:11:30.23991423,-4.391029783472223,152.87599964262498,6631.0,1.091e-05,0.0003651,4.545833333333333e-08,1.0141666666666668e-07,1.1108414379200036e-07,-0.2176,0.3672,1.0,2015.0,245.96,40.167,NED (fiducial),1.588,,1.588,,,18.1,R,AQ,"ICRF J101130.2-042327 S/X; GALEX 2741788408928013520
",J1011-0423,"2,8",-107,3,,3.2,4.014084507042253,5.011274731011726
4102,J1011-3223,1009-321,-32:23:36.0848605,10:11:56.20581040,-32.393356905694446,152.98419087666664,6637.0,2.676e-05,0.0008656,1.115e-07,2.404444444444445e-07,2.5822017223402184e-07,-0.0337,0.8657,1.0,2015.0,267.902,19.417,NED (fiducial),1.742,,1.757,,,17.0,R,AQ,"ICRF J101156.2-322336 S/X; PKS 1009-321
",J1011-3223,8,-164,5,,1.5,7.447183098591549,8.969979715916175
4114,J1012-4259,1010-427,-42:59:05.6425048,10:12:36.96145515,-42.98490069577778,153.154006063125,6648.0,2.542e-05,0.000661,1.0591666666666665e-07,1.836111111111112e-07,1.99289827472019e-07,0.1877,0.6635,3.0,2015.0,274.507,10.952,NED (fiducial),2.962,,2.962,,,16.6,R,AQ,"PKS 1010-427
",J1012-4259,8,9,5,,6.7,21.285211267605632,21.86458823546892
4130,J1014-3715,1011-370,-37:15:38.0071360,10:14:00.84066776,-37.26055753777778,153.5035027823333,6665.0,2.349e-05,0.0007962,9.7875e-08,2.211666666666667e-07,2.344840257027577e-07,-0.4077,0.8053,3.0,2015.0,271.303,15.761,,,,,,,18.2,G,V ,"PMN J1013-3715; 2MASS J10140067-3715387; GALEXASC J101400.82-371537.7
",J1014-3715,8,15,5,,2.3,21.285211267605632,21.86458823546892
4137,J1015-1952,1013-196,-19:52:26.5679802,10:15:52.25261001,-19.874046661166663,153.96771920837497,6680.0,2.571e-05,0.0007388,1.0712500000000001e-07,2.052222222222222e-07,2.286169060563903e-07,0.3097,0.7496,1.0,2015.0,260.073,29.765,NED (fiducial),1.0865,,1.081,,,17.8,R,AB,"ICRF J101552.2-195226 S/X; GALEX 2743723557982834137
",J1015-1952,"2,8",-157,3,,3.2,7.447183098591549,8.028731911326197
4156,J1018-2140,1015-214,-21:40:07.8218052,10:18:21.74889400,-21.668839390333336,154.59062039166665,6705.0,2.098e-05,0.0006731,8.741666666666665e-08,1.8697222222222224e-07,2.0385883792811765e-07,0.6409,0.7016,1.0,2015.0,261.897,28.75,NED (fiducial),0.1239,,2.47,,,17.4,R,AQ,"ICRF J101821.7-214007 S/X; NVSS J101821-214007
",J1018-2140,8,-153,5,,2.1,7.447183098591549,8.969979715916175
4157,J1018-3123,1016-311,-31:23:53.8497307,10:18:28.75350173,-31.39829159186111,154.61980625720832,6707.0,1.032e-05,0.0001381,4.3e-08,3.836111111111112e-08,5.309153335552704e-08,-0.0634,0.1403,1.0,2015.0,268.455,21.045,NED (fiducial),0.794,,0.794,,,17.9,R,AQ,"ICRF J101828.7-312353 S/X DEF; PKS 1016-311
",J1018-3123,"2,8",152,3,,1.4,4.225352112676056,5.182045973946585
4163,J1019-2436,1016-243,-24:36:06.3620900,10:19:14.97664700,-24.601767247222224,154.8124026958333,6714.0,4.6e-05,0.00144,1.9166666666666665e-07,4.0000000000000003e-07,4.36313263307014e-07,-0.108,1.442,39.0,2015.0,264.134,26.578,,,,,,,18.8,G,V ,"PMN J1019-2435
",J1019-2436,"5,8",149,4,,5.2,4.225352112676056,5.818384696468256
4164,J1019-2708,1016-268,-27:08:55.6667525,10:19:08.48301200,-27.14879632013889,154.7853458833333,6713.0,9.76e-06,0.0003376,4.066666666666666e-08,9.37777777777778e-08,1.0051722465021233e-07,-0.024,0.3376,1.0,2015.0,265.83,24.542,,,,,,,19.2,R,AL,"ICRF J101908.4-270855 S/X; NVSS J101908-270856
",J1019-2708,"2,8",172,3,,2.8,4.225352112676056,5.182045973946585
4180,J1022-0654,1020-066,-06:54:33.1639700,10:22:37.21821400,-6.909212213888889,155.65507589166666,6744.0,8.467e-05,0.00232,3.527916666666667e-07,6.444444444444444e-07,7.334640301167919e-07,0.691,2.5015,39.0,2015.0,250.85,40.456,LITERATURE,,a,,,,20.1,R,V ,"NVSS J102237-065433; GALEXASC J102237.22-065431.8;; z from milliquas (http://quasars.org/milliquas.htm)
",J1022-0654,8,99,5,,2.5,0.0,5.0
4183,J1022-1037,1020-103,-10:37:44.3116948,10:22:32.81948015,-10.628975470777778,155.63674783395834,6743.0,8.56e-06,0.0003222,3.566666666666666e-08,8.95e-08,9.612014535024593e-08,-0.4451,0.3277,1.0,2015.0,254.162,37.765,NED (fiducial),0.1966,,0.197,,,17.2,R,AL,"ICRF J102232.8-103744 S/X; PKS 1020-103
",J1022-1037,8,-29,5,,37.9,21.285211267605632,21.86458823546892
4190,J1023-1034,1020-10A,-10:34:17.0480900,10:23:23.29893400,-10.571402247222222,155.84707889166663,6756.0,3.867e-05,0.00126,1.6112499999999998e-07,3.500000000000001e-07,3.841711410403938e-07,-0.689,1.3261,39.0,2015.0,254.304,37.948,LITERATURE,,a,,,,18.5,R,V ,"1RXS J102322.6-103412;; z from milliquas (http://quasars.org/milliquas.htm)
",J1023-1034,"5,8",-43,4,,3.5,4.014084507042253,5.666822251463041
4197,J1024-0052,1021-006,-00:52:55.4963770,10:24:29.58673120,-0.8820823269444444,156.12327804666666,6763.0,5.6e-06,0.0001371,2.333333333333333e-08,3.8083333333333334e-08,4.46615683979536e-08,0.368,0.142,1.0,2015.0,245.301,44.921,NED (fiducial),2.5564,,2.5563,,2.5561,17.8,R,AQ,"ICRF J102429.5-005255 S/X; PKS 1021-00
",J1024-0052,"2,8",-136,65,,3.9,7.447183098591549,65.4252285903836
4198,J1024-1031,1022-102,-10:31:42.9983702,10:24:56.34491393,-10.52861065838889,156.23477047470834,6769.0,4.693e-05,0.0016546,1.9554166666666665e-07,4.596111111111111e-07,4.981989944143847e-07,0.862,1.763,3.0,2015.0,254.623,38.238,NED (fiducial),2.0,,2.0,,,16.8,R,AQ,"PKS J1024-1031
",J1024-1031,"5,8",177,4,,3.7,4.225352112676056,5.818384696468256
4199,J1024-3234,1021-323,-32:34:16.0579622,10:24:00.42387441,-32.57112721172223,156.00176614337497,6762.0,1.191e-05,0.0003641,4.9625e-08,1.0113888888888889e-07,1.0944405559329381e-07,0.0696,0.3643,1.0,2015.0,270.206,20.771,NED (fiducial),1.568,,1.568,,,18.3,R,AQ,"ICRF J102400.4-323416 S/X; PKS 1021-323
",J1024-3234,"2,8",42,3,,6.6,0.0,3.0
4214,J1026-1748,,-17:48:58.865,10:26:58.5791,-17.81635138888889,156.74407958333333,,,,,,,,,,,,,,,,,,,,,,,J1026-1748,8,-119,5,,39.3,7.447183098591549,8.969979715916175
4227,J1028-0100,1026-007,-01:00:27.5257800,10:28:37.01794600,-1.00764605,157.15424144166664,6804.0,8.4e-05,0.0024,3.5e-07,6.666666666666666e-07,7.529319756130835e-07,-0.144,2.4093,39.0,2015.0,246.407,45.608,NED (fiducial),1.5305,,1.5305,,1.5305,18.3,R,AQ,"NVSS J102837-010027
",J1028-0100,"5,8",-131,4,,3.1,7.447183098591549,8.453433391465719
4228,J1028-0236,1026-023,-02:36:59.7274500,10:28:34.04242600,-2.616590958333333,157.14184344166665,6803.0,3.533e-05,0.00122,1.4720833333333337e-07,3.388888888888889e-07,3.694195565228373e-07,0.086,1.221,39.0,2015.0,248.071,44.508,NED (fiducial),0.4702,,0.4702,,0.4708,19.6,R,AQ,"PMN J1028-0237
",J1028-0236,8,-159,5,,4.3,7.447183098591549,8.969979715916175
4231,J1028-2644,1025-264,-26:44:17.8691542,10:28:09.67166759,-26.73829698727777,157.04029861495832,6798.0,1.917e-05,0.0006755,7.987499999999999e-08,1.876388888888889e-07,2.0074087069203014e-07,-0.5382,0.691,3.0,2015.0,267.354,26.062,NED (fiducial),2.665,,2.665,,,17.4,R,AQ,"CTS 0289
",J1028-2644,5,129,5,,23.1,4.225352112676056,6.546266147667387
4238,J1029-1852,1027-186,-18:52:50.2889530,10:29:33.09769855,-18.88063582027777,157.38790707729163,6817.0,3.87e-06,7.25e-05,1.6125e-08,2.0138888888888888e-08,2.526584294896877e-08,-0.1827,0.074,1.0,2015.0,262.277,32.565,NED (fiducial),1.784,,1.78,,,18.7,R,AQ,"ICRF J102933.0-185250 S/X DEF; CGRaBS J1029-1852; GALEXASC J102933.09-185250.3
",J1029-1852,"2,8",114,4,,5.4,4.225352112676056,5.818384696468256
4247,J1030-3444,1027-344,-34:44:31.7240700,10:30:07.53653500,-34.742145575,157.53140222916664,6821.0,2.8e-05,0.00125,1.1666666666666665e-07,3.472222222222223e-07,3.60213729033892e-07,0.288,1.2542,39.0,2015.0,272.624,19.682,,,,,,,18.7,G,V ,"PKS 1027-344
",J1030-3444,"5,8",-138,4,,9.0,7.447183098591549,8.453433391465719
4259,J1032-1400,1029-137,-14:00:19.4685695,10:32:06.22678007,-14.005407935972222,158.0259449169583,6843.0,8.9e-06,0.0002949,3.708333333333333e-08,8.19166666666667e-08,8.94704937457748e-08,-0.145,0.2956,1.0,2015.0,259.162,36.759,NED (fiducial),1.039,,1.039,,,18.0,R,AQ,"ICRF J103206.2-140019 S/X; NVSS J103206-140019
",J1032-1400,"2,8",62,3,,1.7,0.0,3.0
4266,J1033-2536,1031-253,-25:36:16.8795172,10:33:51.45815785,-25.60468875477778,158.4644089910417,6862.0,9.388e-05,0.0025209,3.9116666666666666e-07,7.0025e-07,7.840820970477056e-07,-0.8305,2.747,1.0,2015.0,267.798,27.724,,,,,,,    , ,I ,"ICRF J103351.4-253616 S/X; PKS B1031-253
",J1033-2536,8,-57,5,,14.2,4.014084507042253,6.411932191600021
4267,J1033-3601,1030-357,-36:01:56.8130232,10:33:07.66078944,-36.032448062,158.281919956,6852.0,1.649e-05,0.0005739,6.870833333333332e-08,1.5941666666666666e-07,1.6882226492090354e-07,0.3013,0.5774,1.0,2015.0,273.908,18.927,NED (fiducial),1.455,,1.455,,,18.4,R,AQ,"ICRF J103307.6-360156 S/X; PKS 1030-357
",J1033-3601,"2,8",-158,3,,5.7,7.447183098591549,8.028731911326197
4272,J1034-0211,1031-019,-02:11:02.6838502,10:34:24.39480118,-2.1840788472777777,158.60164500491666,6866.0,3.351e-05,0.0012942,1.3962499999999998e-07,3.595e-07,3.856255647966644e-07,-0.6892,1.3432,1.0,2015.0,249.054,45.863,,0.27,,0.27,,,18.9,R,G ,"ICRF J103424.3-021102 S/X; NVSS J103424-021102; SDSS J103424.39-021102.5
",J1034-0211,"2,8",169,3,,3.9,4.225352112676056,5.182045973946585
4282,J1035-1816,1033-180,-18:16:05.8523300,10:35:42.90467100,-18.26829231388889,158.9287694625,6882.0,3.733e-05,0.00117,1.5554166666666666e-07,3.25e-07,3.569887219759847e-07,-0.222,1.1774,39.0,2015.0,263.223,33.937,LITERATURE,,a,,,,19.6,R,V ,"AT20G J103542-181605; GALEXASC J103542.92-181605.4;; z from milliquas (http://quasars.org/milliquas.htm)
",J1035-1816,8,-61,5,,0.9,4.014084507042253,6.411932191600021
4283,J1035-2011,1032-199,-20:11:34.3596240,10:35:02.15531760,-20.19287767333333,158.75898048999997,6871.0,3.21e-06,5.65e-05,1.3375e-08,1.5694444444444445e-08,2.00970480744864e-08,-0.0785,0.0568,1.0,2015.0,264.435,32.294,NED (fiducial),2.198,,2.2,,,18.5,R,AQ,"ICRF J103502.1-201134 S/X; PKS 1032-199
",J1035-2011,"2,5,8,15,43",-150,4,,2.6,7.447183098591549,8.453433391465719
4292,J1036-3744,1034-374,-37:44:15.0658359,10:36:53.43960110,-37.73751828775,159.22266500458332,6897.0,3.87e-06,7.07e-05,1.6125e-08,1.9638888888888887e-08,2.3415805820089752e-08,0.0372,0.0707,1.0,2015.0,275.527,17.872,NED (fiducial),1.821,,1.82,,,19.0,R,AQ,"ICRF J103653.4-374415 S/X DEF; PKS 1034-374
",J1036-3744,"2,8",86,54,,5.2,0.0,54.0
4298,J1037-2823,1035-281,-28:23:04.1083029,10:37:42.45742396,-28.384474528583333,159.4269059331667,6909.0,8.83e-06,0.0002811,3.6791666666666674e-08,7.808333333333334e-08,8.452647683953844e-08,0.0796,0.2813,1.0,2015.0,270.33,25.891,NED (fiducial),1.066,,1.066,,,18.6,R,AL,"ICRF J103742.4-282304 S/X; PKS B1035-281
",J1037-2823,"2,5,8",131,3,,3.0,4.225352112676056,5.182045973946585
4299,J1037-2934,1034-293,-29:34:02.8134977,10:37:16.07974265,-29.56744819380556,159.31699892770834,6903.0,2.4e-06,3.18e-05,1e-08,8.833333333333333e-09,1.2396721546600556e-08,-0.1577,0.034,1.0,2015.0,270.952,24.846,NED (fiducial),0.312,,0.31,,,17.5,R,AQ,"ICRF J103716.0-293402 S/X; PKS 1034-293; GALEXASC J103716.09-293403.7
",J1037-2934,"2,5,8,15,24,43",128,5,,1.2,4.225352112676056,6.546266147667387
4304,J1038-4325,1036-431,-43:25:45.8871342,10:38:14.69660275,-43.42941309283333,159.56123584479164,6913.0,1.668e-05,0.0005742,6.95e-08,1.595e-07,1.6729529304035476e-07,0.0785,0.5744,1.0,2015.0,278.768,13.106,NED (fiducial),1.356,,1.356,,,18.7,R,AQ,"ICRF J103814.6-432545 S/X; PKS 1036-431
",J1038-4325,2,33,4,,2.9,21.285211267605632,21.65779810383793
4317,J1041-1614,1039-159,-16:14:04.6258600,10:41:56.50759700,-16.234618294444445,160.4854483208333,6941.0,0.00013867,0.00465,5.777916666666666e-07,1.2916666666666669e-06,1.405757010039416e-06,-0.186,4.668,39.0,2015.0,263.202,36.456,NED (fiducial),1.6699,,,,,18.2,R,G ,"NVSS J104156-161404; 2MASS J10415653-1614054; LEDA 2826432
",J1041-1614,"5,8",36,4,,9.4,0.0,4.0
4318,J1041-4740,1039-474,-47:40:00.0662184,10:41:44.64995750,-47.666685060666666,160.43604148958332,6938.0,9.81e-06,0.0002498,4.0875e-08,6.93888888888889e-08,7.464952420100415e-08,0.0283,0.2498,1.0,2015.0,281.442,9.72,NED (fiducial),2.558,,2.558,,,17.8,R,G ,"ICRF J104144.6-474000 S/X; ATPMN J104144.6-473959; 2MASS J10414465-4740001;; was included in ICRF1 as ICRF J104142.9-474006 with one used observation and ~19"" difference w.r.t. the current position
",J1041-4740,8,-72,5,,11.4,4.014084507042253,6.411932191600021
4328,J1043-0553,1040-056,-05:53:52.5356000,10:43:18.94351700,-5.897926555555555,160.82893132083333,6957.0,7.2e-05,0.00238,3e-07,6.611111111111111e-07,7.253396443382295e-07,-0.328,2.4115,24.0,2008.18,254.989,44.721,NED (fiducial),0.547,,,,,17.2,R,AQ,"PMN J1043-0554
",J1043-0553,"5,8",40,4,,4.3,0.0,4.0
4331,J1043-3400,1041-337,-34:00:26.4125100,10:43:34.94567300,-34.007336808333335,160.89560697083334,6959.0,0.00041867,0.0134,1.7444583333333332e-06,3.722222222222224e-06,3.99326102114482e-06,0.608,13.8045,39.0,2015.0,274.732,21.77,LITERATURE,,a,,,,19.3,R,V ,"NVSS J104334-340023;; z from milliquas (http://quasars.org/milliquas.htm)
",J1043-3400,5,51,5,,4.5,0.0,5.0
4342,J1045-2927,1043-291,-29:27:26.3345299,10:45:40.62569393,-29.457315147194443,161.41927372470832,6980.0,9.27e-06,0.0002897,3.8625e-08,8.047222222222222e-08,8.72173512982294e-08,-0.0917,0.29,1.0,2015.0,272.606,25.907,NED (fiducial),2.128,,2.128,,,18.9,R,AQ,"ICRF J104540.6-292726 S/X; PKS B1043-291
",J1045-2927,"2,8",-92,3,,5.4,4.014084507042253,5.011274731011726
4348,J1046-2921,1043-290,-29:21:09.8128617,10:46:09.92926246,-29.35272579491667,161.54137192691664,6984.0,2.674e-05,0.0011393,1.114166666666667e-07,3.164722222222222e-07,3.310371126579033e-07,0.0025,1.1393,3.0,2015.0,272.647,26.052,NED (fiducial),0.0597,,0.0597,,,16.3,B,G ,"2MASX J10460990-2921094; PKS J1046-2921
",J1046-2921,8,27,5,,0.9,21.285211267605632,21.86458823546892
4356,J1047-1308,1044-128,-13:08:32.4174954,10:47:03.93090037,-13.142338193166664,161.76637875154165,6990.0,5.35e-06,0.0001646,2.2291666666666663e-08,4.572222222222223e-08,5.0613738677355574e-08,-0.1787,0.1654,1.0,2015.0,262.131,39.679,NED (fiducial),1.288,,1.288,,,16.6,R,AQ,"ICRF J104703.9-130832 S/X; AT20G J104703-130833;; AT20G give z=0.559
",J1047-1308,8,-80,1,,2.2,4.014084507042253,4.1367710148951495
4357,J1047-2014,,-20:14:22.311,10:47:52.3728,-20.239530833333333,161.96821999999997,,,,,,,,,,,,,,,,,,,,,,,J1047-2014,8,-121,5,,40.9,7.447183098591549,8.969979715916175
4367,J1048-1909,1045-188,-19:09:35.7272070,10:48:06.62062314,-19.159924224166662,162.02758592975,7002.0,2.36e-06,4.05e-05,9.833333333333332e-09,1.125e-08,1.4589074582324454e-08,0.0031,0.0405,1.0,2015.0,266.751,34.905,NED (fiducial),0.595,,0.59,,,17.1,R,A1,"ICRF J104806.6-190935 S/X; PKS 1045-18
",J1048-1909,"1.4,2,5,8,15,24,43",148,3,,3.4,4.225352112676056,5.182045973946585
4368,J1048-4114,1046-409,-41:14:00.1155375,10:48:38.27114623,-41.233365427083335,162.15946310929166,7015.0,8.94e-06,0.0002075,3.725e-08,5.7638888888888897e-08,6.408571427212515e-08,-0.3109,0.2105,1.0,2015.0,279.395,15.959,NED (fiducial),0.62,,0.62,,,17.3,R,AQ,"ICRF J104838.2-411400 S/X; PKS 1046-409
",J1048-4114,"2,8",112,17,,8.1,4.225352112676056,17.517237238677108
4371,J1049-0040,,-00:40:04.998,10:49:21.1342,-0.668055,162.33805916666665,,,,,,,,,,,,,,,,,,,,,,,J1049-0040,8,23,5,,1.4,21.285211267605632,21.86458823546892
4376,J1050-0251,1048-025,-02:51:49.0943300,10:50:34.88534500,-2.863637313888889,162.64535560416667,7029.0,5.467e-05,0.0021,2.277916666666666e-07,5.833333333333333e-07,6.261288291893862e-07,-0.315,2.1182,39.0,2015.0,254.003,48.189,NED (fiducial),,a,,,,18.5,R,V ,"NVSS J105034-025150; SDSS J105034.88-025149.0
",J1050-0251,5,161,5,,2.4,4.225352112676056,6.546266147667387
4377,J1050-0318,1047-030,-03:18:08.3863700,10:50:24.49559300,-3.302329547222222,162.6020649708333,7027.0,3.333e-05,0.00103,1.38875e-07,2.861111111111112e-07,3.179336975936049e-07,0.112,1.032,39.0,2015.0,254.395,47.834,NED (fiducial),1.816,,1.806,,,19.1,R,AQ,"NVSS J105024-031808; AT20G J105024-031808;; NED also has photometric z=0.1550 data point
",J1050-0318,"2,8",-98,3,,4.9,4.014084507042253,5.011274731011726
4386,J1051-0918,,-09:18:10.196,10:51:29.9162,-9.302832222222223,162.87465083333333,,,,,,,,,,,,,,,,,,,,,,,J1051-0918,8,-20,5,,1.8,21.285211267605632,21.86458823546892
4396,J1052-1845,1050-184,-18:45:18.2807500,10:52:34.57260600,-18.75507798611111,163.14405252499998,7056.0,4.733e-05,0.00203,1.972083333333333e-07,5.638888888888889e-07,5.940045003996395e-07,0.487,2.0585,39.0,2015.0,267.56,35.824,NED (fiducial),0.548,,0.547,,,17.1,R,AQ,"PKS 1050-184
",J1052-1845,8,-157,5,,10.3,7.447183098591549,8.969979715916175
4401,J1053-1010,1051-099,-10:10:50.9945300,10:53:30.52200300,-10.180831813888888,163.37717501249998,7068.0,3.067e-05,0.001,1.277916666666667e-07,2.7777777777777776e-07,3.049278467949023e-07,0.171,1.0037,39.0,2015.0,261.457,42.996,LITERATURE,,a,,,,17.0,R,V ,"PMN J1053-1010; GALEXASC J105330.55-101050.6;; z from milliquas (http://quasars.org/milliquas.htm)
",J1053-1010,"5,8",-119,4,,2.5,7.447183098591549,8.453433391465719
4413,J1055-0126,,-01:26:16.315,10:55:34.3695,-1.4378652777777778,163.89320624999996,,,,,,,,,,,,,,,,,,,,,,,J1055-0126,8,-114,5,,55.1,7.447183098591549,8.969979715916175
4414,J1055-2831,1053-282,-28:31:33.9668179,10:55:33.40346673,-28.52610189386111,163.88918111137497,7092.0,2.436e-05,0.0010596,1.015e-07,2.9433333333333334e-07,3.075464233822567e-07,0.1881,1.0615,3.0,2015.0,274.177,27.797,NED (fiducial),0.0611,,0.0631,,,15.1,r,AR,"PKS 1053-282
",J1055-2831,8,-142,5,,2.3,7.447183098591549,8.969979715916175
